Id,Netto,Qta,Dim,Lav,Date,Cap,TipoAttivita,idMatrice,idCat,TipoCalc
2585,1503.52,43.69,4.0,1,2023-09-06,10010,BAR,1,5,T04
2586,263.76,166.52,5.0,1,2023-09-20,10010,BAR,1,1,T04
2587,779.22,95.66,5.0,1,2023-09-20,10010,BAR,1,2,T04
2588,21.72,10.94,3.0,1,2023-09-20,10010,BAR,1,3,T04
2589,387.56,68.24,6.0,1,2023-09-20,10010,BAR,1,4,T04
2590,0.0,0.0,0.0,0,2023-09-20,10010,BAR,1,5,T04
2591,229.63,103.29,5.0,1,2023-09-21,10010,BAR,1,1,T04
2592,1032.8,155.25,5.0,1,2023-09-21,10010,BAR,1,2,T04
2593,99.95,35.19,3.0,1,2023-09-21,10010,BAR,1,3,T04
2594,1155.22,160.98,6.0,1,2023-09-21,10010,BAR,1,4,T04
2595,117.73,21.02,4.0,1,2023-09-21,10010,BAR,1,5,T04
2596,450.57,187.95,5.0,1,2023-09-22,10010,BAR,1,1,T04
2597,640.62,96.62,5.0,1,2023-09-22,10010,BAR,1,2,T04
2598,122.82,64.08,3.0,1,2023-09-22,10010,BAR,1,3,T04
2599,2389.39,331.61,6.0,1,2023-09-22,10010,BAR,1,4,T04
2600,466.03,83.05,4.0,1,2023-09-22,10010,BAR,1,5,T04
2601,941.47,329.24,5.0,1,2023-09-23,10010,BAR,1,1,T04
2602,1595.09,338.78,5.0,1,2023-09-23,10010,BAR,1,2,T04
2603,708.75,160.82,3.0,1,2023-09-23,10010,BAR,1,3,T04
2604,2113.47,431.51,6.0,1,2023-09-23,10010,BAR,1,4,T04
2605,320.52,86.05,4.0,1,2023-09-23,10010,BAR,1,5,T04
2606,0.0,0.0,0.0,0,2023-10-07,10010,BAR,1,1,T04
2607,0.0,0.0,0.0,0,2023-10-07,10010,BAR,1,2,T04
2608,0.0,0.0,0.0,0,2023-10-07,10010,BAR,1,3,T04
2609,0.0,0.0,0.0,0,2023-10-07,10010,BAR,1,4,T04
2610,0.0,0.0,0.0,0,2023-10-07,10010,BAR,1,5,T04
2611,0.0,0.0,0.0,0,2023-10-08,10010,BAR,1,1,T04
2612,0.0,0.0,0.0,0,2023-10-08,10010,BAR,1,2,T04
2613,0.0,0.0,0.0,0,2023-10-08,10010,BAR,1,3,T04
2614,0.0,0.0,0.0,0,2023-10-08,10010,BAR,1,4,T04
2615,0.0,0.0,0.0,0,2023-10-08,10010,BAR,1,5,T04
2616,0.0,0.0,0.0,0,2023-10-09,10010,BAR,1,1,T04
2617,0.0,0.0,0.0,0,2023-10-09,10010,BAR,1,2,T04
2618,0.0,0.0,0.0,0,2023-10-09,10010,BAR,1,3,T04
2619,0.0,0.0,0.0,0,2023-10-09,10010,BAR,1,4,T04
2620,0.0,0.0,0.0,0,2023-10-09,10010,BAR,1,5,T04
2621,0.0,0.0,0.0,0,2023-10-10,10010,BAR,1,1,T04
2622,0.0,0.0,0.0,0,2023-10-10,10010,BAR,1,2,T04
2623,0.0,0.0,0.0,0,2023-10-10,10010,BAR,1,3,T04
2624,0.0,0.0,0.0,0,2023-10-10,10010,BAR,1,4,T04
2625,0.0,0.0,0.0,0,2023-10-10,10010,BAR,1,5,T04
2626,0.0,0.0,0.0,0,2023-10-23,10010,BAR,1,1,T04
2627,0.0,0.0,0.0,0,2023-10-23,10010,BAR,1,2,T04
2628,0.0,0.0,0.0,0,2023-10-23,10010,BAR,1,3,T04
2629,0.0,0.0,0.0,0,2023-10-23,10010,BAR,1,4,T04
2630,0.0,0.0,0.0,0,2023-10-23,10010,BAR,1,5,T04
2631,244.88,115.68,5.0,1,2023-10-24,10010,BAR,1,1,T04
2632,740.95,109.13,5.0,1,2023-10-24,10010,BAR,1,2,T04
2633,79.64,25.89,3.0,1,2023-10-24,10010,BAR,1,3,T04
2634,506.68,69.83,6.0,1,2023-10-24,10010,BAR,1,4,T04
2635,0.0,0.0,0.0,0,2023-10-24,10010,BAR,1,5,T04
2636,292.09,167.64,5.0,1,2023-10-25,10010,BAR,1,1,T04
2637,320.72,49.47,5.0,1,2023-10-25,10010,BAR,1,2,T04
2638,60.65,18.18,3.0,1,2023-10-25,10010,BAR,1,3,T04
2639,441.25,71.34,6.0,1,2023-10-25,10010,BAR,1,4,T04
2640,0.0,0.0,0.0,0,2023-10-25,10010,BAR,1,5,T04
2641,619.39,224.3,5.0,1,2023-10-21,10010,BAR,1,1,T04
2642,694.66,135.22,5.0,1,2023-10-21,10010,BAR,1,2,T04
2643,156.77,33.48,3.0,1,2023-10-21,10010,BAR,1,3,T04
2644,2258.58,424.94,6.0,1,2023-10-21,10010,BAR,1,4,T04
2645,360.32,77.58,4.0,1,2023-10-21,10010,BAR,1,5,T04
2646,705.49,283.23,5.0,1,2023-10-28,10010,BAR,1,1,T04
2647,769.2,187.63,5.0,1,2023-10-28,10010,BAR,1,2,T04
2648,140.17,48.84,3.0,1,2023-10-28,10010,BAR,1,3,T04
2649,2634.27,429.91,6.0,1,2023-10-28,10010,BAR,1,4,T04
2650,521.86,114.41,4.0,1,2023-10-28,10010,BAR,1,5,T04
2651,0.0,0.0,0.0,0,2023-10-30,10010,BAR,1,1,T04
2652,0.0,0.0,0.0,0,2023-10-30,10010,BAR,1,2,T04
2653,0.0,0.0,0.0,0,2023-10-30,10010,BAR,1,3,T04
2654,0.0,0.0,0.0,0,2023-10-30,10010,BAR,1,4,T04
2655,0.0,0.0,0.0,0,2023-10-30,10010,BAR,1,5,T04
2656,0.0,0.0,0.0,0,2023-11-06,10010,BAR,1,1,T04
2657,0.0,0.0,0.0,0,2023-11-06,10010,BAR,1,2,T04
2658,0.0,0.0,0.0,0,2023-11-06,10010,BAR,1,3,T04
2659,0.0,0.0,0.0,0,2023-11-06,10010,BAR,1,4,T04
2660,0.0,0.0,0.0,0,2023-11-06,10010,BAR,1,5,T04
2661,399.0,151.73,5.0,1,2023-11-08,10010,BAR,1,1,T04
2662,383.5,93.19,5.0,1,2023-11-08,10010,BAR,1,2,T04
2663,62.48,20.81,3.0,1,2023-11-08,10010,BAR,1,3,T04
2664,377.53,46.79,6.0,1,2023-11-08,10010,BAR,1,4,T04
2665,0.0,0.0,0.0,0,2023-11-08,10010,BAR,1,5,T04
2666,0.0,0.0,0.0,0,2023-11-13,10010,BAR,1,1,T04
2667,0.0,0.0,0.0,0,2023-11-13,10010,BAR,1,2,T04
2668,0.0,0.0,0.0,0,2023-11-13,10010,BAR,1,3,T04
2669,0.0,0.0,0.0,0,2023-11-13,10010,BAR,1,4,T04
2670,0.0,0.0,0.0,0,2023-11-13,10010,BAR,1,5,T04
2671,305.32,133.18,5.0,1,2023-11-15,10010,BAR,1,1,T04
2672,555.65,66.93,5.0,1,2023-11-15,10010,BAR,1,2,T04
2673,71.14,30.62,3.0,1,2023-11-15,10010,BAR,1,3,T04
2674,549.02,79.79,6.0,1,2023-11-15,10010,BAR,1,4,T04
2675,0.0,0.0,0.0,0,2023-11-15,10010,BAR,1,5,T04
2676,171.27,90.1,5.0,1,2023-11-22,10010,BAR,1,1,T04
2677,318.35,54.73,5.0,1,2023-11-22,10010,BAR,1,2,T04
2678,49.62,16.42,3.0,1,2023-11-22,10010,BAR,1,3,T04
2679,334.22,62.3,6.0,1,2023-11-22,10010,BAR,1,4,T04
2680,0.0,0.0,0.0,0,2023-11-22,10010,BAR,1,5,T04
2681,258.8,117.3,5.0,1,2023-11-24,10010,BAR,1,1,T04
2682,554.34,92.9,5.0,1,2023-11-24,10010,BAR,1,2,T04
2683,106.31,30.15,3.0,1,2023-11-24,10010,BAR,1,3,T04
2684,991.43,146.3,6.0,1,2023-11-24,10010,BAR,1,4,T04
2685,0.0,0.0,0.0,0,2023-11-24,10010,BAR,1,5,T04
2686,401.33,123.44,5.0,1,2023-12-01,10010,BAR,1,1,T04
2687,546.5,94.47,5.0,1,2023-12-01,10010,BAR,1,2,T04
2688,64.32,21.47,3.0,1,2023-12-01,10010,BAR,1,3,T04
2689,532.95,111.32,6.0,1,2023-12-01,10010,BAR,1,4,T04
2690,356.68,64.18,4.0,1,2023-12-01,10010,BAR,1,5,T04
2691,259.09,139.41,5.0,1,2023-12-03,10010,BAR,1,1,T04
2692,739.82,176.65,5.0,1,2023-12-03,10010,BAR,1,2,T04
2693,197.22,63.82,3.0,1,2023-12-03,10010,BAR,1,3,T04
2694,1632.17,220.42,6.0,1,2023-12-03,10010,BAR,1,4,T04
2695,0.0,0.0,0.0,0,2023-12-03,10010,BAR,1,5,T04
2696,307.59,153.8,5.0,1,2023-12-08,10010,BAR,1,1,T04
2697,388.19,98.84,5.0,1,2023-12-08,10010,BAR,1,2,T04
2698,288.39,52.84,3.0,1,2023-12-08,10010,BAR,1,3,T04
2699,2036.32,275.38,6.0,1,2023-12-08,10010,BAR,1,4,T04
2700,41.14,10.77,4.0,1,2023-12-08,10010,BAR,1,5,T04
2701,236.13,95.53,5.0,1,2023-12-10,10010,BAR,1,1,T04
2702,465.09,95.34,5.0,1,2023-12-10,10010,BAR,1,2,T04
2703,321.43,80.35,3.0,1,2023-12-10,10010,BAR,1,3,T04
2704,1244.33,218.37,6.0,1,2023-12-10,10010,BAR,1,4,T04
2705,0.0,0.0,0.0,0,2023-12-10,10010,BAR,1,5,T04
2706,305.14,117.29,5.0,1,2023-12-17,10010,BAR,1,1,T04
2707,898.01,209.93,5.0,1,2023-12-17,10010,BAR,1,2,T04
2708,439.78,97.65,3.0,1,2023-12-17,10010,BAR,1,3,T04
2709,1738.35,201.83,6.0,1,2023-12-17,10010,BAR,1,4,T04
2710,0.0,0.0,0.0,0,2023-12-17,10010,BAR,1,5,T04
2711,252.45,104.39,5.0,1,2023-12-19,10010,BAR,1,1,T04
2712,537.94,79.22,5.0,1,2023-12-19,10010,BAR,1,2,T04
2713,374.27,40.78,3.0,1,2023-12-19,10010,BAR,1,3,T04
2714,784.83,93.77,6.0,1,2023-12-19,10010,BAR,1,4,T04
2715,0.0,0.0,0.0,0,2023-12-19,10010,BAR,1,5,T04
2716,0.0,0.0,0.0,0,2023-12-26,10010,BAR,1,1,T04
2717,71.23,26.34,5.0,1,2023-12-26,10010,BAR,1,2,T04
2718,566.15,171.17,3.0,1,2023-12-26,10010,BAR,1,3,T04
2719,2098.39,406.15,6.0,1,2023-12-26,10010,BAR,1,4,T04
2720,178.68,33.64,4.0,1,2023-12-26,10010,BAR,1,5,T04
2721,231.05,98.23,5.0,1,2023-12-28,10010,BAR,1,1,T04
2722,736.14,150.87,5.0,1,2023-12-28,10010,BAR,1,2,T04
2723,171.77,50.4,3.0,1,2023-12-28,10010,BAR,1,3,T04
2724,1616.06,271.11,6.0,1,2023-12-28,10010,BAR,1,4,T04
2725,26.98,4.78,4.0,1,2023-12-28,10010,BAR,1,5,T04
2726,403.67,193.42,5.0,1,2024-01-02,10010,BAR,1,1,T04
2727,818.87,150.12,5.0,1,2024-01-02,10010,BAR,1,2,T04
2728,229.5,64.08,3.0,1,2024-01-02,10010,BAR,1,3,T04
2729,1639.48,188.68,6.0,1,2024-01-02,10010,BAR,1,4,T04
2730,0.0,0.0,0.0,0,2024-01-02,10010,BAR,1,5,T04
2731,315.53,157.69,5.0,1,2024-01-04,10010,BAR,1,1,T04
2732,650.2,98.61,5.0,1,2024-01-04,10010,BAR,1,2,T04
2733,136.71,37.94,3.0,1,2024-01-04,10010,BAR,1,3,T04
2734,987.63,150.31,6.0,1,2024-01-04,10010,BAR,1,4,T04
2735,0.0,0.0,0.0,0,2024-01-04,10010,BAR,1,5,T04
2736,191.87,134.47,5.0,1,2024-01-11,10010,BAR,1,1,T04
2737,288.8,54.43,5.0,1,2024-01-11,10010,BAR,1,2,T04
2738,54.15,21.03,3.0,1,2024-01-11,10010,BAR,1,3,T04
2739,272.47,37.48,6.0,1,2024-01-11,10010,BAR,1,4,T04
2740,0.0,0.0,0.0,0,2024-01-11,10010,BAR,1,5,T04
2741,438.51,250.85,5.0,1,2024-01-13,10010,BAR,1,1,T04
2742,531.38,103.92,5.0,1,2024-01-13,10010,BAR,1,2,T04
2743,183.63,54.46,3.0,1,2024-01-13,10010,BAR,1,3,T04
2744,2026.39,350.76,6.0,1,2024-01-13,10010,BAR,1,4,T04
2745,195.7,40.97,4.0,1,2024-01-13,10010,BAR,1,5,T04
2746,0.0,0.0,0.0,0,2024-01-20,10010,BAR,1,1,T04
2747,0.0,0.0,0.0,0,2024-01-20,10010,BAR,1,2,T04
2748,0.0,0.0,0.0,0,2024-01-20,10010,BAR,1,3,T04
2749,0.0,0.0,0.0,0,2024-01-20,10010,BAR,1,4,T04
2750,0.0,0.0,0.0,0,2024-01-20,10010,BAR,1,5,T04
2751,0.0,0.0,0.0,0,2024-01-22,10010,BAR,1,1,T04
2752,0.0,0.0,0.0,0,2024-01-22,10010,BAR,1,2,T04
2753,0.0,0.0,0.0,0,2024-01-22,10010,BAR,1,3,T04
2754,0.0,0.0,0.0,0,2024-01-22,10010,BAR,1,4,T04
2755,0.0,0.0,0.0,0,2024-01-22,10010,BAR,1,5,T04
2756,603.6,295.18,5.0,1,2024-01-27,10010,BAR,1,1,T04
2757,826.74,136.12,5.0,1,2024-01-27,10010,BAR,1,2,T04
2758,372.93,73.32,3.0,1,2024-01-27,10010,BAR,1,3,T04
2759,2469.71,395.49,6.0,1,2024-01-27,10010,BAR,1,4,T04
2760,172.84,34.21,4.0,1,2024-01-27,10010,BAR,1,5,T04
2761,0.0,0.0,0.0,0,2024-01-29,10010,BAR,1,1,T04
2762,0.0,0.0,0.0,0,2024-01-29,10010,BAR,1,2,T04
2763,0.0,0.0,0.0,0,2024-01-29,10010,BAR,1,3,T04
2764,0.0,0.0,0.0,0,2024-01-29,10010,BAR,1,4,T04
2765,0.0,0.0,0.0,0,2024-01-29,10010,BAR,1,5,T04
2766,378.05,207.2,5.0,1,2024-01-31,10010,BAR,1,1,T04
2767,444.45,74.55,5.0,1,2024-01-31,10010,BAR,1,2,T04
2768,61.05,25.39,3.0,1,2024-01-31,10010,BAR,1,3,T04
2769,641.19,91.84,6.0,1,2024-01-31,10010,BAR,1,4,T04
2770,0.0,0.0,0.0,0,2024-01-31,10010,BAR,1,5,T04
2771,0.0,0.0,0.0,0,2024-02-05,10010,BAR,1,1,T04
2772,0.0,0.0,0.0,0,2024-02-05,10010,BAR,1,2,T04
2773,0.0,0.0,0.0,0,2024-02-05,10010,BAR,1,3,T04
2774,0.0,0.0,0.0,0,2024-02-05,10010,BAR,1,4,T04
2775,0.0,0.0,0.0,0,2024-02-05,10010,BAR,1,5,T04
2776,336.84,176.04,5.0,1,2024-02-07,10010,BAR,1,1,T04
2777,542.45,97.57,5.0,1,2024-02-07,10010,BAR,1,2,T04
2778,45.12,20.62,3.0,1,2024-02-07,10010,BAR,1,3,T04
2779,778.67,105.37,6.0,1,2024-02-07,10010,BAR,1,4,T04
2780,0.0,0.0,0.0,0,2024-02-07,10010,BAR,1,5,T04
2781,386.24,169.17,5.0,1,2024-02-14,10010,BAR,1,1,T04
2782,550.98,84.77,5.0,1,2024-02-14,10010,BAR,1,2,T04
2783,150.38,34.31,3.0,1,2024-02-14,10010,BAR,1,3,T04
2784,603.47,86.9,6.0,1,2024-02-14,10010,BAR,1,4,T04
2785,0.0,0.0,0.0,0,2024-02-14,10010,BAR,1,5,T04
2786,209.83,120.02,5.0,1,2024-02-16,10010,BAR,1,1,T04
2787,421.58,59.77,5.0,1,2024-02-16,10010,BAR,1,2,T04
2788,124.23,28.88,3.0,1,2024-02-16,10010,BAR,1,3,T04
2789,876.21,175.23,6.0,1,2024-02-16,10010,BAR,1,4,T04
2790,5.04,2.16,4.0,1,2024-02-16,10010,BAR,1,5,T04
2791,546.14,254.47,5.0,1,2024-02-21,10010,BAR,1,1,T04
2792,568.49,88.5,5.0,1,2024-02-21,10010,BAR,1,2,T04
2793,84.22,31.35,3.0,1,2024-02-21,10010,BAR,1,3,T04
2794,584.24,95.82,6.0,1,2024-02-21,10010,BAR,1,4,T04
2795,0.0,0.0,0.0,0,2024-02-21,10010,BAR,1,5,T04
2796,221.03,129.74,5.0,1,2024-02-23,10010,BAR,1,1,T04
2797,218.75,56.77,5.0,1,2024-02-23,10010,BAR,1,2,T04
2798,49.1,16.51,3.0,1,2024-02-23,10010,BAR,1,3,T04
2799,874.03,125.21,6.0,1,2024-02-23,10010,BAR,1,4,T04
2800,96.89,8.23,4.0,1,2024-02-23,10010,BAR,1,5,T04
2801,464.62,226.82,5.0,1,2024-02-25,10010,BAR,1,1,T04
2802,682.83,133.8,5.0,1,2024-02-25,10010,BAR,1,2,T04
2803,265.29,72.69,3.0,1,2024-02-25,10010,BAR,1,3,T04
2804,1197.62,153.54,6.0,1,2024-02-25,10010,BAR,1,4,T04
2805,0.0,0.0,0.0,0,2024-02-25,10010,BAR,1,5,T04
2806,488.01,191.82,5.0,1,2023-06-17,10010,BAR,1,1,T04
2807,767.2,119.19,5.0,1,2023-06-17,10010,BAR,1,2,T04
2808,148.12,45.01,3.0,1,2023-06-17,10010,BAR,1,3,T04
2809,1208.52,212.83,6.0,1,2023-06-17,10010,BAR,1,4,T04
2810,71.84,22.08,4.0,1,2023-06-17,10010,BAR,1,5,T04
2811,188.78,81.61,5.0,1,2023-06-19,10010,BAR,1,1,T04
2812,387.03,54.93,5.0,1,2023-06-19,10010,BAR,1,2,T04
2813,111.33,32.44,3.0,1,2023-06-19,10010,BAR,1,3,T04
2814,492.03,72.73,6.0,1,2023-06-19,10010,BAR,1,4,T04
2815,0.0,0.0,0.0,0,2023-06-19,10010,BAR,1,5,T04
2816,592.19,213.08,5.0,1,2023-06-24,10010,BAR,1,1,T04
2817,944.74,117.9,5.0,1,2023-06-24,10010,BAR,1,2,T04
2818,154.23,47.86,3.0,1,2023-06-24,10010,BAR,1,3,T04
2819,1408.72,219.38,6.0,1,2023-06-24,10010,BAR,1,4,T04
2820,132.35,20.12,4.0,1,2023-06-24,10010,BAR,1,5,T04
2821,210.06,114.13,5.0,1,2023-06-26,10010,BAR,1,1,T04
2822,657.04,93.07,5.0,1,2023-06-26,10010,BAR,1,2,T04
2823,152.2,44.77,3.0,1,2023-06-26,10010,BAR,1,3,T04
2824,828.53,101.5,6.0,1,2023-06-26,10010,BAR,1,4,T04
2825,29.58,7.68,4.0,1,2023-06-26,10010,BAR,1,5,T04
2826,245.95,106.24,5.0,1,2023-07-03,10010,BAR,1,1,T04
2827,411.15,58.8,5.0,1,2023-07-03,10010,BAR,1,2,T04
2828,66.07,26.59,3.0,1,2023-07-03,10010,BAR,1,3,T04
2829,574.54,80.15,6.0,1,2023-07-03,10010,BAR,1,4,T04
2830,0.0,0.0,0.0,0,2023-07-03,10010,BAR,1,5,T04
2831,319.35,186.1,5.0,1,2023-07-05,10010,BAR,1,1,T04
2832,431.15,86.73,5.0,1,2023-07-05,10010,BAR,1,2,T04
2833,40.57,13.92,3.0,1,2023-07-05,10010,BAR,1,3,T04
2834,466.95,80.98,6.0,1,2023-07-05,10010,BAR,1,4,T04
2835,0.0,0.0,0.0,0,2023-07-05,10010,BAR,1,5,T04
2836,359.53,154.01,5.0,1,2023-07-12,10010,BAR,1,1,T04
2837,722.38,127.47,5.0,1,2023-07-12,10010,BAR,1,2,T04
2838,55.22,9.56,3.0,1,2023-07-12,10010,BAR,1,3,T04
2839,499.91,76.07,6.0,1,2023-07-12,10010,BAR,1,4,T04
2840,0.0,0.0,0.0,0,2023-07-12,10010,BAR,1,5,T04
2841,148.53,68.58,5.0,1,2023-07-14,10010,BAR,1,1,T04
2842,452.71,60.37,5.0,1,2023-07-14,10010,BAR,1,2,T04
2843,67.77,19.29,3.0,1,2023-07-14,10010,BAR,1,3,T04
2844,817.62,134.14,6.0,1,2023-07-14,10010,BAR,1,4,T04
2845,610.01,47.01,4.0,1,2023-07-14,10010,BAR,1,5,T04
2846,315.08,146.34,5.0,1,2023-07-19,10010,BAR,1,1,T04
2847,448.47,75.38,5.0,1,2023-07-19,10010,BAR,1,2,T04
2848,43.34,18.52,3.0,1,2023-07-19,10010,BAR,1,3,T04
2849,397.14,51.18,6.0,1,2023-07-19,10010,BAR,1,4,T04
2850,0.0,0.0,0.0,0,2023-07-19,10010,BAR,1,5,T04
2851,319.21,115.84,5.0,1,2023-07-21,10010,BAR,1,1,T04
2852,799.54,45.99,6.0,1,2023-07-21,10010,BAR,1,2,T04
2853,50.65,18.02,4.0,1,2023-07-21,10010,BAR,1,3,T04
2854,804.98,126.09,5.0,1,2023-07-21,10010,BAR,1,4,T04
2855,901.26,48.92,3.0,1,2023-07-21,10010,BAR,1,5,T04
2856,293.0,115.15,5.0,1,2023-07-28,10010,BAR,1,1,T04
2857,940.1,135.86,5.0,1,2023-07-28,10010,BAR,1,2,T04
2858,39.79,22.66,3.0,1,2023-07-28,10010,BAR,1,3,T04
2859,696.52,109.64,6.0,1,2023-07-28,10010,BAR,1,4,T04
2860,113.7,26.31,4.0,1,2023-07-28,10010,BAR,1,5,T04
2861,0.0,0.0,0.0,0,2023-07-30,10010,BAR,1,1,T04
2862,0.0,0.0,0.0,0,2023-07-30,10010,BAR,1,2,T04
2863,0.0,0.0,0.0,0,2023-07-30,10010,BAR,1,3,T04
2864,0.0,0.0,0.0,0,2023-07-30,10010,BAR,1,4,T04
2865,0.0,0.0,0.0,0,2023-07-30,10010,BAR,1,5,T04
2866,0.0,0.0,0.0,0,2023-08-06,10010,BAR,1,1,T04
2867,0.0,0.0,0.0,0,2023-08-06,10010,BAR,1,2,T04
2868,0.0,0.0,0.0,0,2023-08-06,10010,BAR,1,3,T04
2869,0.0,0.0,0.0,0,2023-08-06,10010,BAR,1,4,T04
2870,0.0,0.0,0.0,0,2023-08-06,10010,BAR,1,5,T04
2871,358.33,167.91,5.0,1,2023-08-08,10010,BAR,1,1,T04
2872,503.69,90.81,5.0,1,2023-08-08,10010,BAR,1,2,T04
2873,110.02,49.28,3.0,1,2023-08-08,10010,BAR,1,3,T04
2874,832.15,100.77,6.0,1,2023-08-08,10010,BAR,1,4,T04
2875,43.4,6.94,4.0,1,2023-08-08,10010,BAR,1,5,T04
2876,0.0,0.0,0.0,0,2023-08-13,10010,BAR,1,1,T04
2877,0.0,0.0,0.0,0,2023-08-13,10010,BAR,1,2,T04
2878,0.0,0.0,0.0,0,2023-08-13,10010,BAR,1,3,T04
2879,0.0,0.0,0.0,0,2023-08-13,10010,BAR,1,4,T04
2880,0.0,0.0,0.0,0,2023-08-13,10010,BAR,1,5,T04
2881,0.0,0.0,0.0,0,2023-08-15,10010,BAR,1,1,T04
2882,0.0,0.0,0.0,0,2023-08-15,10010,BAR,1,2,T04
2883,0.0,0.0,0.0,0,2023-08-15,10010,BAR,1,3,T04
2884,0.0,0.0,0.0,0,2023-08-15,10010,BAR,1,4,T04
2885,0.0,0.0,0.0,0,2023-08-15,10010,BAR,1,5,T04
2886,329.23,108.84,5.0,1,2023-08-22,10010,BAR,1,1,T04
2887,1002.12,140.72,5.0,1,2023-08-22,10010,BAR,1,2,T04
2888,64.94,21.03,3.0,1,2023-08-22,10010,BAR,1,3,T04
2889,501.89,88.38,6.0,1,2023-08-22,10010,BAR,1,4,T04
2890,0.0,0.0,0.0,0,2023-08-22,10010,BAR,1,5,T04
2891,314.19,152.05,5.0,1,2023-08-24,10010,BAR,1,1,T04
2892,826.3,138.07,5.0,1,2023-08-24,10010,BAR,1,2,T04
2893,67.79,30.64,3.0,1,2023-08-24,10010,BAR,1,3,T04
2894,689.13,142.34,6.0,1,2023-08-24,10010,BAR,1,4,T04
2895,42.78,8.65,4.0,1,2023-08-24,10010,BAR,1,5,T04
2896,270.9,130.19,5.0,1,2023-08-31,10010,BAR,1,1,T04
2897,923.3,127.07,5.0,1,2023-08-31,10010,BAR,1,2,T04
2898,156.6,43.77,3.0,1,2023-08-31,10010,BAR,1,3,T04
2899,915.78,170.74,6.0,1,2023-08-31,10010,BAR,1,4,T04
2900,0.0,0.0,0.0,0,2023-08-31,10010,BAR,1,5,T04
2901,516.59,211.69,5.0,1,2023-09-02,10010,BAR,1,1,T04
2902,938.44,133.9,5.0,1,2023-09-02,10010,BAR,1,2,T04
2903,147.57,51.7,3.0,1,2023-09-02,10010,BAR,1,3,T04
2904,2541.59,397.01,6.0,1,2023-09-02,10010,BAR,1,4,T04
2905,633.98,111.02,4.0,1,2023-09-02,10010,BAR,1,5,T04
2906,286.46,156.92,5.0,1,2023-09-07,10010,BAR,1,1,T04
2907,890.93,137.81,5.0,1,2023-09-07,10010,BAR,1,2,T04
2908,53.68,14.35,3.0,1,2023-09-07,10010,BAR,1,3,T04
2909,1043.35,145.32,6.0,1,2023-09-07,10010,BAR,1,4,T04
2910,117.19,13.46,4.0,1,2023-09-07,10010,BAR,1,5,T04
2911,414.27,216.07,5.0,1,2023-09-09,10010,BAR,1,1,T04
2912,462.25,82.69,5.0,1,2023-09-09,10010,BAR,1,2,T04
2913,167.62,38.55,3.0,1,2023-09-09,10010,BAR,1,3,T04
2914,1800.31,333.35,6.0,1,2023-09-09,10010,BAR,1,4,T04
2915,715.62,100.76,4.0,1,2023-09-09,10010,BAR,1,5,T04
2916,522.11,283.69,5.0,1,2023-09-16,10010,BAR,1,1,T04
2917,813.34,136.74,5.0,1,2023-09-16,10010,BAR,1,2,T04
2918,98.83,16.78,3.0,1,2023-09-16,10010,BAR,1,3,T04
2919,1616.94,257.29,6.0,1,2023-09-16,10010,BAR,1,4,T04
2920,636.61,114.3,4.0,1,2023-09-16,10010,BAR,1,5,T04
2921,335.0,166.77,5.0,1,2023-09-18,10010,BAR,1,1,T04
2922,566.41,82.06,5.0,1,2023-09-18,10010,BAR,1,2,T04
2923,103.91,23.86,3.0,1,2023-09-18,10010,BAR,1,3,T04
2924,475.49,70.35,6.0,1,2023-09-18,10010,BAR,1,4,T04
2925,0.0,0.0,0.0,0,2023-09-18,10010,BAR,1,5,T04
2926,491.0,298.36,5.0,1,2023-09-25,10010,BAR,1,1,T04
2927,938.61,216.89,5.0,1,2023-09-25,10010,BAR,1,2,T04
2928,226.03,85.05,3.0,1,2023-09-25,10010,BAR,1,3,T04
2929,767.26,152.14,6.0,1,2023-09-25,10010,BAR,1,4,T04
2930,0.0,0.0,0.0,0,2023-09-25,10010,BAR,1,5,T04
2931,365.61,142.23,5.0,1,2023-09-27,10010,BAR,1,1,T04
2932,449.73,101.5,5.0,1,2023-09-27,10010,BAR,1,2,T04
2933,107.95,21.72,3.0,1,2023-09-27,10010,BAR,1,3,T04
2934,441.16,81.15,6.0,1,2023-09-27,10010,BAR,1,4,T04
2935,0.0,0.0,0.0,0,2023-09-27,10010,BAR,1,5,T04
2936,0.0,0.0,0.0,0,2023-10-02,10010,BAR,1,1,T04
2937,0.0,0.0,0.0,0,2023-10-02,10010,BAR,1,2,T04
2938,0.0,0.0,0.0,0,2023-10-02,10010,BAR,1,3,T04
2939,0.0,0.0,0.0,0,2023-10-02,10010,BAR,1,4,T04
2940,0.0,0.0,0.0,0,2023-10-02,10010,BAR,1,5,T04
2941,0.0,0.0,0.0,0,2023-10-04,10010,BAR,1,1,T04
2942,0.0,0.0,0.0,0,2023-10-04,10010,BAR,1,2,T04
2943,0.0,0.0,0.0,0,2023-10-04,10010,BAR,1,3,T04
2944,0.0,0.0,0.0,0,2023-10-04,10010,BAR,1,4,T04
2945,0.0,0.0,0.0,0,2023-10-04,10010,BAR,1,5,T04
2946,0.0,0.0,0.0,0,2023-10-06,10010,BAR,1,1,T04
2947,0.0,0.0,0.0,0,2023-10-06,10010,BAR,1,2,T04
2948,0.0,0.0,0.0,0,2023-10-06,10010,BAR,1,3,T04
2949,0.0,0.0,0.0,0,2023-10-06,10010,BAR,1,4,T04
2950,0.0,0.0,0.0,0,2023-10-06,10010,BAR,1,5,T04
