chart_date,country,release_cohort_month,chart_tracks,streams,average_rank,average_days_since_release
2026-06-28,IT,2025-08-01,3,220157,94.0,310.0
2026-06-28,IT,2025-03-01,3,290626,67.66666666666667,457.0
2026-06-28,IT,2019-03-01,3,179751,104.0,2650.3333333333335
2026-06-28,IT,2024-10-01,4,240877,120.75,611.0
2026-06-28,IT,2025-05-01,4,202709,148.25,408.25
2026-06-28,IT,2024-12-01,4,210421,140.5,563.75
2026-06-28,IT,2025-06-01,4,214701,130.75,380.25
2026-06-28,IT,2024-11-01,4,263052,117.0,580.5
2026-06-28,IT,2025-01-01,5,457687,56.0,539.0
2026-06-28,IT,2025-09-01,6,368888,124.66666666666667,280.1666666666667
2026-06-28,IT,2025-04-01,7,528884,80.0,439.2857142857143
2026-06-28,IT,2024-06-01,7,373042,137.14285714285714,745.1428571428571
2026-06-28,IT,2026-03-01,8,831731,75.875,103.62500000000001
2026-06-28,IT,2026-02-01,13,1163309,76.53846153846155,126.07692307692307
2026-06-28,IT,2026-05-01,14,1582048,68.21428571428571,42.21428571428572
2026-06-28,IT,2026-04-01,15,1599886,56.93333333333334,76.4
2026-06-28,IT,2026-01-01,16,1460979,80.06249999999999,161.25
2026-06-28,IT,2026-06-01,20,1590551,97.5,15.15
2026-06-21,IT,2023-02-01,1,67813,79.0,1227.0
2026-06-21,IT,1998-01-01,1,63391,94.0,10398.0
2026-06-21,IT,2025-12-01,1,49511,164.0,199.0
2026-06-21,IT,2014-01-01,1,47622,179.0,4554.0
2026-06-21,IT,2014-08-01,1,54494,135.0,4338.0
2026-06-21,IT,2013-06-01,1,46887,187.0,4765.0
2026-06-21,IT,2022-06-01,1,57808,118.0,1479.0
2026-06-21,IT,2019-06-01,1,47752,178.0,2550.0
2026-06-21,IT,2005-06-01,1,46468,192.0,7681.0
2026-06-21,IT,2020-05-01,1,49398,166.0,2231.0
2026-06-21,IT,2022-07-01,1,50879,155.0,1446.0
2026-06-21,IT,2017-03-01,1,46036,196.0,3383.0
2026-06-21,IT,2011-12-01,1,54929,132.0,5298.0
2026-06-21,IT,2018-11-01,1,50762,158.0,2760.0
2026-06-21,IT,2005-05-01,1,56213,125.0,7695.0
2026-06-21,IT,1996-10-01,1,51742,148.0,10828.0
2026-06-21,IT,2024-08-01,1,46269,193.0,681.0
2026-06-21,IT,2025-02-01,1,125521,19.0,487.0
2026-06-21,IT,2022-09-01,1,65607,86.0,1374.0
2026-06-21,IT,2023-11-01,1,46471,191.0,947.0
2026-06-21,IT,2017-11-01,1,59450,109.0,3131.0
2026-06-21,IT,2024-02-01,1,51028,153.0,870.0
2026-06-21,IT,2020-10-01,1,46532,190.0,2060.0
2026-06-21,IT,2023-05-01,1,49738,162.0,1129.0
2026-06-21,IT,2011-04-01,1,71494,74.0,5532.0
2026-06-21,IT,2016-01-01,1,60733,105.0,3803.0
2026-06-21,IT,2019-10-01,1,50269,159.0,2438.0
2026-06-21,IT,2022-05-01,1,108597,36.0,1507.0
2026-06-21,IT,2024-09-01,1,57641,121.0,646.0
2026-06-21,IT,2016-10-01,1,54353,137.0,3530.0
2026-06-21,IT,2016-04-01,1,48159,177.0,3712.0
2026-06-21,IT,2025-11-01,1,105744,38.0,226.0
2026-06-21,IT,1993-01-01,1,67541,80.0,12224.0
2026-06-21,IT,2018-10-01,1,78077,67.0,2805.0
2026-06-21,IT,2017-05-01,1,76721,70.0,3334.0
2026-06-21,IT,2020-09-01,1,49393,167.0,2095.0
2026-06-21,IT,2013-01-01,1,95429,46.0,4919.0
2026-06-21,IT,2012-10-01,1,48825,170.0,5003.0
2026-06-21,IT,1983-06-01,1,56382,123.0,15710.0
2026-06-21,IT,2018-06-01,2,98970,165.5,2928.0
2026-06-21,IT,2020-06-01,2,98687,166.0,2197.5
2026-06-21,IT,2025-08-01,2,164749,103.5,299.5
2026-06-21,IT,2021-02-01,2,168369,103.5,1955.0
2026-06-21,IT,1982-11-01,2,187600,52.0,15909.0
2026-06-21,IT,1995-01-01,2,111887,127.0,11494.0
2026-06-21,IT,2012-01-01,2,187058,56.0,5285.0
2026-06-21,IT,2025-10-01,2,140515,76.0,243.5
2026-06-21,IT,2025-03-01,3,304272,67.33333333333333,450.0
2026-06-21,IT,2025-07-01,3,202273,86.66666666666667,338.0
2026-06-21,IT,2019-03-01,3,191197,98.33333333333333,2643.3333333333335
2026-06-21,IT,2024-11-01,3,218054,108.33333333333333,572.6666666666666
2026-06-21,IT,2025-05-01,4,209930,151.5,401.25
2026-06-21,IT,2025-06-01,4,232024,119.25,373.25
2026-06-21,IT,2024-12-01,4,211345,152.75,556.75
2026-06-21,IT,2024-10-01,4,288166,87.25,604.0
2026-06-21,IT,2025-01-01,6,529700,75.5,532.0
2026-06-21,IT,2024-06-01,7,371114,149.42857142857144,735.1428571428572
2026-06-21,IT,2026-03-01,8,862733,77.125,96.62500000000001
2026-06-21,IT,2025-09-01,8,504739,119.25,271.87500000000006
2026-06-21,IT,2025-04-01,8,571609,95.5,432.875
2026-06-21,IT,2026-02-01,13,1203471,75.15384615384616,119.07692307692307
2026-06-21,IT,2026-01-01,14,1214865,91.64285714285714,154.00000000000003
2026-06-21,IT,2026-05-01,14,1640954,67.78571428571428,35.35714285714286
2026-06-21,IT,2026-04-01,19,1854787,81.42105263157896,68.21052631578948
2026-06-21,IT,2026-06-01,20,1764117,80.35000000000001,8.25
2026-07-17,IT,2022-09-01,1,66295,106.0,1400.0
2026-07-17,IT,2016-01-01,1,66108,107.0,3829.0
2026-07-17,IT,2011-04-01,1,69200,101.0,5558.0
2026-07-17,IT,1999-01-01,1,64611,117.0,10059.0
2026-07-17,IT,2005-05-01,1,57993,152.0,7721.0
2026-07-17,IT,2022-07-01,1,58287,148.0,1472.0
2026-07-17,IT,2017-10-01,1,62175,130.0,3206.0
2026-07-17,IT,2018-10-01,1,70788,95.0,2831.0
2026-07-17,IT,1980-01-01,1,50665,199.0,16999.0
2026-07-17,IT,2025-11-01,1,135580,31.0,252.0
2026-07-17,IT,2018-02-01,1,58587,147.0,3080.0
2026-07-17,IT,2023-05-01,1,54937,165.0,1155.0
2026-07-17,IT,2023-07-01,1,57996,151.0,1106.0
2026-07-17,IT,2022-05-01,1,136113,30.0,1533.0
2026-07-17,IT,2024-02-01,1,61681,132.0,896.0
2026-07-17,IT,2013-06-01,1,53171,177.0,4791.0
2026-07-17,IT,1993-01-01,1,61091,135.0,12250.0
2026-07-17,IT,2024-09-01,1,63081,124.0,672.0
2026-07-17,IT,2006-09-01,1,50889,196.0,7230.0
2026-07-17,IT,2016-04-01,1,57255,156.0,3738.0
2026-07-17,IT,2013-01-01,1,91894,61.0,4945.0
2026-07-17,IT,2018-11-01,1,52690,183.0,2786.0
2026-07-17,IT,2020-10-01,1,68918,102.0,2086.0
2026-07-17,IT,2011-12-01,1,54852,166.0,5324.0
2026-07-17,IT,2017-05-01,1,89309,65.0,3360.0
2026-07-17,IT,2018-04-01,1,52219,186.0,3010.0
2026-07-17,IT,2020-09-01,1,50581,200.0,2121.0
2026-07-17,IT,2022-06-01,1,73554,92.0,1505.0
2026-07-17,IT,2024-05-01,1,64920,113.0,791.0
2026-07-17,IT,2016-09-01,1,64803,116.0,3598.0
2026-07-17,IT,2012-12-01,1,67488,105.0,4970.0
2026-07-17,IT,2019-06-01,1,69393,98.0,2576.0
2026-07-17,IT,2017-11-01,1,52211,187.0,3157.0
2026-07-17,IT,1983-06-01,1,65352,110.0,15736.0
2026-07-17,IT,2016-10-01,1,59519,144.0,3556.0
2026-07-17,IT,2012-10-01,1,58178,149.0,5029.0
2026-07-17,IT,2014-08-01,1,65188,111.0,4364.0
2026-07-17,IT,2017-03-01,1,51400,194.0,3409.0
2026-07-17,IT,2018-01-01,1,63832,121.0,3101.0
2026-07-17,IT,2023-06-01,1,52670,185.0,1134.0
2026-07-17,IT,1998-01-01,1,81717,74.0,10424.0
2026-07-17,IT,2016-06-01,1,55677,161.0,3675.0
2026-07-17,IT,2024-08-01,1,51836,191.0,707.0
2026-07-17,IT,2020-06-01,2,107564,174.0,2223.5
2026-07-17,IT,1982-11-01,2,151341,88.0,15935.0
2026-07-17,IT,2025-02-01,2,212202,69.5,519.0
2026-07-17,IT,2025-10-01,2,181139,74.5,269.5
2026-07-17,IT,2021-02-01,2,199892,82.5,1981.0
2026-07-17,IT,2012-01-01,2,185248,85.5,5311.0
2026-07-17,IT,2024-12-01,2,139549,111.0,579.0
2026-07-17,IT,2025-05-01,3,172837,159.0,436.6666666666667
2026-07-17,IT,1995-01-01,3,247946,122.0,11520.0
2026-07-17,IT,2023-11-01,3,167711,164.0,973.0
2026-07-17,IT,2025-08-01,3,239466,98.33333333333333,329.0
2026-07-17,IT,2019-03-01,3,209235,99.33333333333333,2669.3333333333335
2026-07-17,IT,2025-06-01,3,181847,138.0,401.6666666666667
2026-07-17,IT,2024-10-01,3,202636,120.66666666666666,630.0
2026-07-17,IT,2025-07-01,3,217797,96.66666666666667,364.0
2026-07-17,IT,2024-11-01,4,272937,133.5,601.25
2026-07-17,IT,2025-09-01,4,296738,98.75,299.75
2026-07-17,IT,2025-03-01,4,397824,81.25,476.0
2026-07-17,IT,2025-04-01,6,481437,95.0,458.8333333333333
2026-07-17,IT,2024-06-01,6,360303,147.5,764.3333333333334
2026-07-17,IT,2026-03-01,7,825794,68.0,122.0
2026-07-17,IT,2025-01-01,9,978807,75.88888888888889,558.0
2026-07-17,IT,2026-07-01,11,1029238,91.81818181818181,6.090909090909091
2026-07-17,IT,2026-06-01,13,1415067,62.92307692307693,35.46153846153847
2026-07-17,IT,2026-02-01,13,1226578,93.61538461538461,145.53846153846155
2026-07-17,IT,2026-05-01,14,1879056,57.857142857142854,61.85714285714286
2026-07-17,IT,2026-01-01,14,1354772,96.14285714285715,180.99999999999997
2026-07-17,IT,2026-04-01,14,1603146,68.14285714285714,95.71428571428572
2026-07-08,IT,2017-10-01,1,73317,79.0,3197.0
2026-07-08,IT,2023-06-01,1,51517,173.0,1132.0
2026-07-08,IT,2014-08-01,1,65568,104.0,4355.0
2026-07-08,IT,2023-01-01,1,49613,193.0,1258.0
2026-07-08,IT,2018-04-01,1,58474,132.0,3001.0
2026-07-08,IT,2018-02-01,1,77797,72.0,3071.0
2026-07-08,IT,2017-05-01,1,91542,53.0,3351.0
2026-07-08,IT,2025-12-01,1,49577,194.0,216.0
2026-07-08,IT,2024-05-01,1,86306,57.0,782.0
2026-07-08,IT,2012-10-01,1,61768,117.0,5020.0
2026-07-08,IT,2025-11-01,1,112389,35.0,243.0
2026-07-08,IT,2021-10-01,1,58693,130.0,1720.0
2026-07-08,IT,1993-01-01,1,74294,77.0,12241.0
2026-07-08,IT,2005-05-01,1,50338,184.0,7712.0
2026-07-08,IT,2024-09-01,1,73493,78.0,663.0
2026-07-08,IT,2012-12-01,1,53299,163.0,4961.0
2026-07-08,IT,2026-07-01,1,50296,185.0,1.0
2026-07-08,IT,2018-10-01,1,69019,88.0,2822.0
2026-07-08,IT,2020-09-01,1,56403,144.0,2112.0
2026-07-08,IT,2016-04-01,1,49901,191.0,3729.0
2026-07-08,IT,2008-06-01,1,53734,160.0,6593.0
2026-07-08,IT,2016-10-01,1,52302,166.0,3547.0
2026-07-08,IT,2016-01-01,1,60823,120.0,3820.0
2026-07-08,IT,1992-01-01,1,52920,164.0,12607.0
2026-07-08,IT,1999-01-01,1,62380,115.0,10050.0
2026-07-08,IT,2018-11-01,1,50052,188.0,2777.0
2026-07-08,IT,2022-07-01,1,48966,200.0,1463.0
2026-07-08,IT,2017-03-01,1,49976,190.0,3400.0
2026-07-08,IT,2013-06-01,1,59075,129.0,4782.0
2026-07-08,IT,2011-04-01,1,63963,107.0,5549.0
2026-07-08,IT,2000-10-01,1,50294,186.0,9388.0
2026-07-08,IT,2016-06-01,1,49392,197.0,3666.0
2026-07-08,IT,2019-04-01,1,63479,112.0,2651.0
2026-07-08,IT,2013-01-01,1,96544,47.0,4936.0
2026-07-08,IT,2022-09-01,1,67170,97.0,1391.0
2026-07-08,IT,2023-07-01,1,51608,172.0,1097.0
2026-07-08,IT,2022-06-01,1,67328,95.0,1496.0
2026-07-08,IT,1983-06-01,1,59452,127.0,15727.0
2026-07-08,IT,2020-12-01,1,51094,179.0,2042.0
2026-07-08,IT,1996-06-01,1,49099,199.0,10994.0
2026-07-08,IT,2022-05-01,1,83394,60.0,1524.0
2026-07-08,IT,1998-01-01,2,121411,133.0,10415.0
2026-07-08,IT,2025-02-01,2,186583,78.0,510.0
2026-07-08,IT,2018-01-01,2,112354,145.0,3092.0
2026-07-08,IT,2016-09-01,2,112759,144.5,3589.0
2026-07-08,IT,1982-11-01,2,159685,69.5,15926.0
2026-07-08,IT,2024-02-01,2,102705,176.5,880.0
2026-07-08,IT,2012-01-01,2,174472,76.0,5302.0
2026-07-08,IT,2024-12-01,2,118988,134.0,570.0
2026-07-08,IT,2020-06-01,2,108127,157.0,2214.5
2026-07-08,IT,2023-02-01,2,105929,164.0,1240.5
2026-07-08,IT,2025-10-01,2,162845,76.5,260.5
2026-07-08,IT,2021-02-01,2,183621,86.0,1972.0
2026-07-08,IT,2025-06-01,3,169459,144.66666666666666,392.6666666666667
2026-07-08,IT,2024-11-01,3,211362,110.0,593.3333333333334
2026-07-08,IT,2019-03-01,3,215873,88.66666666666667,2660.3333333333335
2026-07-08,IT,2023-11-01,3,175168,135.0,964.0
2026-07-08,IT,2025-08-01,3,233883,87.0,320.0
2026-07-08,IT,2025-07-01,3,193505,107.66666666666667,355.0
2026-07-08,IT,2024-10-01,4,262783,114.0,621.0
2026-07-08,IT,1995-01-01,4,254119,136.0,11511.0
2026-07-08,IT,2025-03-01,4,364803,93.25,467.0
2026-07-08,IT,2025-05-01,4,223132,154.75,416.25
2026-07-08,IT,2025-01-01,5,467366,61.4,549.0
2026-07-08,IT,2024-06-01,5,320847,119.6,758.2
2026-07-08,IT,2025-09-01,5,343831,114.2,289.6
2026-07-08,IT,2025-04-01,6,490597,79.83333333333333,449.8333333333333
2026-07-08,IT,2026-03-01,8,803258,83.75,113.62500000000001
2026-07-08,IT,2026-02-01,13,1193968,81.00000000000001,136.07692307692307
2026-07-08,IT,2026-05-01,14,1747989,61.64285714285715,52.78571428571429
2026-07-08,IT,2026-01-01,14,1439948,72.71428571428571,172.00000000000003
2026-07-08,IT,2026-04-01,15,1623049,57.2,85.6
2026-07-08,IT,2026-06-01,16,1537828,83.3125,26.5625
2026-06-12,IT,1987-08-01,1,54236,195.0,14165.0
2026-06-12,IT,1998-01-01,1,67416,129.0,10389.0
2026-06-12,IT,2011-12-01,1,66584,131.0,5289.0
2026-06-12,IT,2011-04-01,1,103043,55.0,5523.0
2026-06-12,IT,2023-05-01,1,54754,191.0,1120.0
2026-06-12,IT,2022-09-01,1,80182,83.0,1365.0
2026-06-12,IT,2016-04-01,1,61191,152.0,3703.0
2026-06-12,IT,2014-01-01,1,55614,184.0,4545.0
2026-06-12,IT,2022-07-01,1,57671,174.0,1437.0
2026-06-12,IT,2010-05-01,1,60188,160.0,5856.0
2026-06-12,IT,2023-02-01,1,58406,165.0,1218.0
2026-06-12,IT,2018-01-01,1,54653,192.0,3066.0
2026-06-12,IT,2023-06-01,1,54652,193.0,1099.0
2026-06-12,IT,2020-10-01,1,59620,162.0,2051.0
2026-06-12,IT,2024-09-01,1,80247,82.0,637.0
2026-06-12,IT,2005-05-01,1,55283,187.0,7686.0
2026-06-12,IT,2022-05-01,1,124892,35.0,1498.0
2026-06-12,IT,2020-09-01,1,71391,117.0,2086.0
2026-06-12,IT,2024-05-01,1,53872,199.0,756.0
2026-06-12,IT,2020-06-01,1,57826,171.0,2185.0
2026-06-12,IT,2018-10-01,1,93833,62.0,2796.0
2026-06-12,IT,2016-01-01,1,72821,111.0,3794.0
2026-06-12,IT,2015-05-01,1,54326,194.0,4035.0
2026-06-12,IT,1993-01-01,1,65421,133.0,12215.0
2026-06-12,IT,2014-08-01,1,67822,126.0,4329.0
2026-06-12,IT,2022-06-01,1,73890,108.0,1470.0
2026-06-12,IT,2025-12-01,1,61168,153.0,190.0
2026-06-12,IT,2024-02-01,1,62681,147.0,861.0
2026-06-12,IT,2005-06-01,1,65129,136.0,7672.0
2026-06-12,IT,2017-03-01,1,57678,173.0,3374.0
2026-06-12,IT,1983-06-01,1,63195,144.0,15701.0
2026-06-12,IT,2019-06-01,1,55058,190.0,2541.0
2026-06-12,IT,2018-11-01,1,67018,130.0,2751.0
2026-06-12,IT,2017-11-01,1,77927,92.0,3122.0
2026-06-12,IT,2019-10-01,1,56748,177.0,2416.0
2026-06-12,IT,2017-05-01,1,94239,61.0,3325.0
2026-06-12,IT,2016-10-01,1,59912,161.0,3521.0
2026-06-12,IT,2013-01-01,1,109949,47.0,4910.0
2026-06-12,IT,2025-11-01,1,104276,51.0,217.0
2026-06-12,IT,2012-10-01,1,67470,128.0,4994.0
2026-06-12,IT,2025-05-01,2,135834,129.5,385.0
2026-06-12,IT,1995-01-01,2,126120,147.5,11485.0
2026-06-12,IT,1982-11-01,2,235298,41.5,15900.0
2026-06-12,IT,2021-02-01,2,194807,109.0,1946.0
2026-06-12,IT,2025-10-01,2,164206,74.5,234.5
2026-06-12,IT,2024-11-01,2,194654,97.0,567.5
2026-06-12,IT,2024-12-01,2,133762,141.0,544.0
2026-06-12,IT,2025-08-01,2,168743,110.5,290.5
2026-06-12,IT,2025-02-01,2,215833,109.5,484.0
2026-06-12,IT,2012-01-01,2,238045,50.5,5276.0
2026-06-12,IT,2019-03-01,3,228615,98.0,2634.3333333333335
2026-06-12,IT,2025-07-01,3,246073,92.33333333333333,329.0
2026-06-12,IT,2024-10-01,3,200194,137.66666666666666,595.0
2026-06-12,IT,2025-03-01,3,398265,50.666666666666664,441.0
2026-06-12,IT,2025-06-01,4,262352,139.5,364.25
2026-06-12,IT,2024-06-01,5,332748,136.6,722.6
2026-06-12,IT,2025-09-01,5,383688,111.0,265.2
2026-06-12,IT,2025-01-01,6,649025,66.33333333333333,523.0
2026-06-12,IT,2025-04-01,7,651925,77.71428571428571,423.2857142857143
2026-06-12,IT,2026-03-01,8,971210,86.125,87.62500000000001
2026-06-12,IT,2026-01-01,10,1012452,90.9,145.6
2026-06-12,IT,2026-02-01,13,1415198,77.15384615384617,110.07692307692308
2026-06-12,IT,2026-04-01,20,2318108,67.69999999999999,60.0
2026-06-12,IT,2026-05-01,21,2378609,92.33333333333334,24.61904761904762
2026-06-12,IT,2026-06-01,28,2782095,95.67857142857144,2.0000000000000004
2026-07-09,IT,2011-04-01,1,65771,106.0,5550.0
2026-07-09,IT,2020-09-01,1,58078,140.0,2113.0
2026-07-09,IT,2011-12-01,1,50395,199.0,5316.0
2026-07-09,IT,2020-12-01,1,51448,181.0,2043.0
2026-07-09,IT,2018-11-01,1,52691,174.0,2778.0
2026-07-09,IT,2016-10-01,1,55194,157.0,3548.0
2026-07-09,IT,1993-01-01,1,74331,77.0,12242.0
2026-07-09,IT,2024-09-01,1,72173,83.0,664.0
2026-07-09,IT,2016-04-01,1,52770,172.0,3730.0
2026-07-09,IT,2018-04-01,1,55056,160.0,3002.0
2026-07-09,IT,2009-03-01,1,53652,168.0,6314.0
2026-07-09,IT,2013-01-01,1,102167,43.0,4937.0
2026-07-09,IT,2017-03-01,1,52231,177.0,3401.0
2026-07-09,IT,1999-01-01,1,60851,127.0,10051.0
2026-07-09,IT,2018-02-01,1,78150,71.0,3072.0
2026-07-09,IT,2008-06-01,1,52058,178.0,6594.0
2026-07-09,IT,1992-01-01,1,55952,149.0,12608.0
2026-07-09,IT,2023-07-01,1,55399,155.0,1098.0
2026-07-09,IT,2023-01-01,1,52715,173.0,1259.0
2026-07-09,IT,1983-06-01,1,61874,122.0,15728.0
2026-07-09,IT,2022-06-01,1,69433,90.0,1497.0
2026-07-09,IT,2021-10-01,1,57325,144.0,1721.0
2026-07-09,IT,2016-01-01,1,62774,118.0,3821.0
2026-07-09,IT,2012-12-01,1,51803,179.0,4962.0
2026-07-09,IT,2017-05-01,1,87689,55.0,3352.0
2026-07-09,IT,2024-05-01,1,88706,54.0,783.0
2026-07-09,IT,2018-10-01,1,67806,97.0,2823.0
2026-07-09,IT,2005-05-01,1,51006,189.0,7713.0
2026-07-09,IT,2022-09-01,1,65102,107.0,1392.0
2026-07-09,IT,2012-10-01,1,59677,135.0,5021.0
2026-07-09,IT,2017-10-01,1,71785,84.0,3198.0
2026-07-09,IT,2022-05-01,1,86226,58.0,1525.0
2026-07-09,IT,2013-06-01,1,60365,128.0,4783.0
2026-07-09,IT,2025-11-01,1,114121,33.0,244.0
2026-07-09,IT,2014-08-01,1,64313,113.0,4356.0
2026-07-09,IT,2022-07-01,1,50726,194.0,1464.0
2026-07-09,IT,1982-11-01,2,158825,70.5,15927.0
2026-07-09,IT,2020-06-01,2,114369,145.0,2215.5
2026-07-09,IT,2024-11-01,2,165239,67.0,591.0
2026-07-09,IT,2012-01-01,2,179522,75.5,5303.0
2026-07-09,IT,2025-10-01,2,165670,77.0,261.5
2026-07-09,IT,2025-02-01,2,191087,78.0,511.0
2026-07-09,IT,1998-01-01,2,123877,131.0,10416.0
2026-07-09,IT,2023-02-01,2,107628,166.0,1241.5
2026-07-09,IT,2024-02-01,2,105993,174.0,881.0
2026-07-09,IT,2019-04-01,2,114542,155.5,2652.0
2026-07-09,IT,2016-09-01,2,124081,123.0,3590.0
2026-07-09,IT,2019-03-01,3,216594,89.33333333333333,2661.3333333333335
2026-07-09,IT,2025-06-01,3,181296,129.33333333333334,393.6666666666667
2026-07-09,IT,2025-08-01,3,239415,88.66666666666667,321.0
2026-07-09,IT,2018-01-01,3,177906,138.0,3093.0
2026-07-09,IT,2025-05-01,3,179501,134.33333333333334,421.3333333333333
2026-07-09,IT,2023-11-01,3,186389,122.33333333333333,965.0
2026-07-09,IT,2024-12-01,3,175401,153.0,574.0
2026-07-09,IT,2025-07-01,3,200941,102.0,356.0
2026-07-09,IT,2021-02-01,3,251384,114.0,1973.0
2026-07-09,IT,2025-03-01,4,370393,88.75,468.0
2026-07-09,IT,1995-01-01,4,252220,144.75,11512.0
2026-07-09,IT,2024-10-01,4,271776,112.25,622.0
2026-07-09,IT,2025-09-01,5,354056,111.4,290.6
2026-07-09,IT,2025-01-01,5,479374,58.8,550.0
2026-07-09,IT,2024-06-01,6,376942,129.66666666666669,756.3333333333334
2026-07-09,IT,2025-04-01,7,556284,95.14285714285715,451.4285714285714
2026-07-09,IT,2026-03-01,8,814593,82.24999999999999,114.62500000000001
2026-07-09,IT,2026-02-01,13,1220682,81.76923076923077,137.07692307692307
2026-07-09,IT,2026-05-01,14,1782713,62.71428571428572,53.78571428571429
2026-07-09,IT,2026-01-01,15,1491310,87.60000000000001,172.13333333333333
2026-07-09,IT,2026-04-01,15,1628150,59.93333333333333,86.60000000000001
2026-07-09,IT,2026-06-01,15,1391177,85.46666666666667,27.999999999999996
2026-06-06,IT,2005-11-01,1,53018,182.0,7495.0
2026-06-06,IT,2019-11-01,1,51755,195.0,2382.0
2026-06-06,IT,2025-12-01,1,63748,120.0,184.0
2026-06-06,IT,2016-04-01,1,65792,112.0,3697.0
2026-06-06,IT,2013-01-01,1,111447,43.0,4904.0
2026-06-06,IT,2016-09-01,1,52127,191.0,3557.0
2026-06-06,IT,2017-05-01,1,97954,56.0,3319.0
2026-06-06,IT,2012-10-01,1,63250,124.0,4988.0
2026-06-06,IT,2023-01-01,1,53885,179.0,1226.0
2026-06-06,IT,2022-09-01,1,82350,77.0,1359.0
2026-06-06,IT,2011-12-01,1,65005,116.0,5283.0
2026-06-06,IT,2024-04-01,1,54132,176.0,792.0
2026-06-06,IT,2022-06-01,1,80630,80.0,1464.0
2026-06-06,IT,2018-06-01,1,53947,177.0,2899.0
2026-06-06,IT,2019-06-01,1,56640,151.0,2535.0
2026-06-06,IT,1993-01-01,1,62384,130.0,12209.0
2026-06-06,IT,1998-01-01,1,67657,108.0,10383.0
2026-06-06,IT,2016-01-01,1,80431,81.0,3788.0
2026-06-06,IT,2016-10-01,1,60734,138.0,3515.0
2026-06-06,IT,2008-06-01,1,54889,169.0,6561.0
2026-06-06,IT,1983-06-01,1,61580,135.0,15695.0
2026-06-06,IT,2017-03-01,1,67858,107.0,3368.0
2026-06-06,IT,2024-08-01,1,54642,171.0,666.0
2026-06-06,IT,2006-09-01,1,55421,164.0,7189.0
2026-06-06,IT,2005-06-01,1,53185,181.0,7666.0
2026-06-06,IT,2022-07-01,1,62189,131.0,1431.0
2026-06-06,IT,2011-04-01,1,108013,46.0,5517.0
2026-06-06,IT,2020-10-01,1,63012,125.0,2045.0
2026-06-06,IT,1995-01-01,1,55112,167.0,11479.0
2026-06-06,IT,2005-05-01,1,58798,143.0,7680.0
2026-06-06,IT,2022-05-01,1,134809,30.0,1492.0
2026-06-06,IT,2025-11-01,1,98616,55.0,211.0
2026-06-06,IT,2018-11-01,1,67898,106.0,2745.0
2026-06-06,IT,2014-08-01,1,63574,122.0,4323.0
2026-06-06,IT,2018-10-01,1,97603,58.0,2790.0
2026-06-06,IT,2017-11-01,1,63601,121.0,3116.0
2026-06-06,IT,1996-10-01,1,55430,163.0,10813.0
2026-06-06,IT,2020-06-01,1,53014,183.0,2179.0
2026-06-06,IT,2023-06-01,1,59597,141.0,1093.0
2026-06-06,IT,2017-08-01,1,52141,190.0,3207.0
2026-06-06,IT,2020-09-01,1,67943,105.0,2080.0
2026-06-06,IT,2024-02-01,2,120852,141.0,848.0
2026-06-06,IT,2018-01-01,2,107235,178.5,3060.0
2026-06-06,IT,2024-09-01,2,122368,144.0,634.5
2026-06-06,IT,2025-08-01,2,172032,97.0,284.5
2026-06-06,IT,2025-10-01,2,173769,70.5,228.5
2026-06-06,IT,2019-10-01,2,112933,162.0,2416.5
2026-06-06,IT,2024-10-01,2,143928,96.0,589.0
2026-06-06,IT,2012-01-01,2,234177,66.0,5270.0
2026-06-06,IT,1987-08-01,2,116039,154.5,14159.0
2026-06-06,IT,2023-05-01,2,107105,180.0,1121.0
2026-06-06,IT,2021-02-01,2,209429,91.0,1940.0
2026-06-06,IT,2024-11-01,3,222535,120.0,561.3333333333334
2026-06-06,IT,2024-06-01,3,206391,112.0,722.0
2026-06-06,IT,1982-11-01,3,312871,74.33333333333333,15894.0
2026-06-06,IT,2025-07-01,3,250068,75.66666666666667,323.0
2026-06-06,IT,2019-03-01,3,234141,87.33333333333333,2628.3333333333335
2026-06-06,IT,2025-02-01,3,269613,128.0,478.3333333333333
2026-06-06,IT,2024-12-01,3,187580,150.0,541.0
2026-06-06,IT,2025-03-01,3,387860,58.33333333333333,435.0
2026-06-06,IT,2025-06-01,4,319150,97.5,358.25
2026-06-06,IT,2025-05-01,4,256969,131.75,381.0
2026-06-06,IT,2025-09-01,5,382982,96.2,259.2
2026-06-06,IT,2025-01-01,6,692163,52.83333333333333,517.0
2026-06-06,IT,2026-06-01,6,1021295,76.66666666666667,1.3333333333333333
2026-06-06,IT,2025-04-01,8,702264,83.49999999999999,417.875
2026-06-06,IT,2026-03-01,8,1003349,76.875,81.625
2026-06-06,IT,2026-01-01,14,1231654,111.21428571428572,136.0
2026-06-06,IT,2026-02-01,14,1575708,69.64285714285715,105.21428571428572
2026-06-06,IT,2026-04-01,20,2459347,64.2,54.35
2026-06-06,IT,2026-05-01,23,2441937,99.56521739130434,17.999999999999993
2026-06-07,IT,1995-01-01,1,47220,168.0,11480.0
2026-06-07,IT,2005-05-01,1,48295,157.0,7681.0
2026-06-07,IT,2013-01-01,1,97396,42.0,4905.0
2026-06-07,IT,2022-05-01,1,113683,30.0,1493.0
2026-06-07,IT,2020-10-01,1,52636,133.0,2046.0
2026-06-07,IT,2020-09-01,1,54186,123.0,2081.0
